brondhol	11
lepatira	11
sapunggawanira	11
dumlundung	11
cekakik	11
sejamu	11
wuluku	11
kele	11
batuwah	11
pajampua	11
lelagaran	11
ngetrapken	11
sedyengsun	11
tanpae	11
wewayang	11
guse	11
adhuwung	11
sampurnakaken	11
papangkatan	11
naredra	11
kandhuyu	11
mangripteng	11
petog	11
sinnebut	11
kaluron	11
pangukut	11
ajesan	11
semute	11
panuku	11
rampung-rampung	11
slokanipun	11
lonyot	11
wong-agung	11
keraos-raos	11
galuruh	11
priyawak	11
pamomonging	11
musabiyat	11
betollah	11
bebengkrakan	11
jelarat	11
karame	11
cecengkokan	11
akeket	11
sak-sok	11
komandaka	11
kutheku	11
pelengen	11
akurmat	11
kakikine	11
sumugih	11
ngayumana	11
klempakaning	11
pratingkahneki	11
balasak	11
padagange	11
amelik	11
berot	11
kaleweran	11
logate	11
wangsulena	11
anguwatosaken	11
puywa	11
sinandhangan	11
aling-alinging	11
purbeng	11
purwanda	11
katelad	11
malakul	11
kurupe	11
tabor	11
anggurayang	11
atakbir	11
huma	11
sawaluh	11
son	11
domblong	11
madhangan	11
sinidi	11
kacangipun	11
mentaos	11
aor	11
kiraba	11
suksmeki	11
jatineka	11
ising-isingen	11
kaengetana	11
pulowaras	11
angarasi	11
sakelare	11
petangi	11
kajibahaken	11
esmutani	11
warat	11
teyori	11
anggarantes	11
paletik	11
tertip	11
angeling-eling	11
perek	11
kaduwa	11
tn	11
pece	11
jajenthik	11
dikapakna	11
pantine	11
parunji	11
saberuk	11
midhangan	11
piman	11
hewani	11
rinicik	11
marentahken	11
wiletipun	11
embune	11
darul	11
kramani	11
panyembahe	11
jaranne	11
buta-buta	11
singgrong	11
lalakonne	11
anyiwel	11
bektyeng	11
malipis	11
rikuhan	11
dadinning	11
parmeng	11
kinusweng	11
sosot	11
anereg	11
unto	11
gigol	11
angilenana	11
sadipa	11
kagenan	11
aboh	11
prabasa	11
asuwara	11
sinalokan	11
mamahe	11
anayab	11
karyanning	11
niayeng	11
adab	11
mulkan	11
karatonnira	11
darajatte	11
tinnitah	11
ngancala	11
supayanne	11
minge	11
dinnar	11
sirtu	11
ngrempel	11
ahbarul	11
tinnarima	11
amilara	11
jannatul	11
ametokken	11
ngilam	11
nipkahipun	11
abat	11
nagareku	11
gegembung	11
memilang	11
aluyut	11
tepanging	11
amemaling	11
amemangkat	11
ginambuh	11
memikat	11
pepacuhipun	11
kalil	11
maraka	11
pinanganggen	11
kucing-kucing	11
kababan	11
tumanipun	11
takering	11
elud	11
amutungi	11
binongkok	11
mapakaken	11
sinade	11
sisili	11
kayanira	11
pangungsine	11
anampar	11
rotine	11
sajenengira	11
utah	11
ingunen	11
balange	11
pinangadeg	11
jujugira	11
pedhangku	11
wagah	11
mipik	11
uncalna	11
bujakrama	11
caripu	11
sasekar	11
pinujeng	11
laksiteng	11
arapet	11
saraose	11
wejangipun	11
angreribedi	11
pudyarja	11
widaning	11
ucap-ucapanipun	11
kaawadaken	11
melulu	11
jejampining	11
lungamu	11
dipipis	11
labuhane	11
kawruhneki	11
truhing	11
ngendhati	11
karangtalun	11
kasidhem	11
penewu	11
mirenga	11
ingebyukan	11
pepulasan	11
abubrah	11
ingulah	11
nylekuthis	11
gulanga	11
ngulabi	11
amanuta	11
nyamak	11
urap	11
dhodhokana	11
ngunggulaken	11
murwaten	11
kauripaning	11
sesumuking	11
ngipat-ipati	11
mempre	11
calerong	11
marumu	11
dhaharira	11
labuhaning	11
walang-driya	11
dipukul	11
merpati	11
ngisas	11
mulanga	11
kalam-molah	11
laotan	11
maleduk	11
panitisipun	11
kalanangan	11
wicakseng	11
pawohane	11
nyama	11
madlul	11
anenagih	11
taning	11
memanik	11
angronce	11
subuhe	11
takbirira	11
nyaiku	11
irungira	11
panglonging	11
nyudhet	11
pai	11
binestu	11
gocara	11
anetepna	11
salilab	11
kayunya	11
ambegmu	11
sukawirya	11
allah-allah	11
kapanjang	11
alatin	11
sekadar	11
mangajab	11
tinepang	11
dremimil	11
sulure	11
memanuh	11
srenggarani	11
memacak	11
surasanira	11
ajalira	11
ngakli	11
kawus-kawus	11
kabingahaning	11
nulyamba	11
sutami	11
kulanggep	11
ciptamba	11
ngleleti	11
kurdaning	11
putriku	11
pangrancana	11
lichaam	11
formasi	11
pitaken-pitaken	11
ngremenaken	11
potretipun	11
nyamekaken	11
beberan	11
syarat-syarat	11
njumput	11
njongkeng	11
padepokan	11
kajatosan	11
cuthat	11
samoanya	11
aringing	11
tules	11
ngancek	11
joho	11
sojodogojokojo	11
dhidhikan	11
sakersane	11
inlander	11
kemambang	11
arumipun	11
anggregeli	11
drustajumena	11
arukuna	11
satriyanipun	11
jemparinging	11
panahen	11
kabedhel	11
maratuwaku	11
pasingidanipun	11
ijazah	11
trisnani	11
ledhis	11
teladan	11
pidhatone	11
daktindakake	11
wangsulanmu	11
diungak	11
kuliahe	11
tekstil	11
semendhe	11
partinah	11
digawakake	11
risik	11
spp	11
nyambutgawene	11
momen	11
daryati	11
bulog	11
digeneni	11
mlempem	11
mesakke	11
setel	11
kajurung	11
midodareni	11
calone	11
dakcritakake	11
brontak	11
gudhange	11
blangkemen	11
keterak	11
cebloke	11
dibrukake	11
motife	11
akurat	11
digotong	11
fotografer	11
naurin	11
mangga-mangga	11
dipepetake	11
dileleti	11
ajenga	11
nyepakaken	11
nyendikani	11
lalulintas	11
supire	11
ndhuwurane	11
ngeleg	11
keglundhung	11
omonga	11
gidro-gidro	11
nggubet	11
caramu	11
hmm	11
gableg	11
nyetop	11
dicedhakake	11
dientasake	11
sandya	11
markase	11
kulitmu	11
jumali	11
absen	11
diwanti-wanti	11
mbahe	11
antheke	11
ngreken	11
nyiarake	11
ditirokake	11
diciprati	11
nyulami	11
disaponi	11
deloken	11
blirik	11
gono	11
plintheng	11
njomblak	11
tuweke	11
drumband	11
ketengen	11
disambati	11
methal	11
menitan	11
swadaya	11
penyelundupan	11
lsm	11
elite	11
kiyataken	11
prioritas	11
mulder	11
ditanggulangi	11
amikira	11
kerakyatan	11
studie	11
syair	11
pamoponipun	11
ngandhuruk	11
arimenda	11
wisakarma	11
kabesmia	11
ambiyantonana	11
kawisik	11
kapanggihing	11
sarisaking	11
muring-muringipun	11
piningid	11
tamani	11
palesthaning	11
gupe	11
permai	11
kange	11
dennyanggung	11
nityane	11
nayut	11
kekesen	11
pinaryoga	11
kundhala	11
sumengkrang	11
dasihta	11
kelangen	11
krodhanireng	11
waluywa	11
kondhangira	11
angsahna	11
gandrunge	11
sarayane	11
kapibala	11
rerawan	11
ngalora	11
kiprah-kiprah	11
pepinggire	11
memalu	11
karingkel	11
bitheni	11
dityestri	11
laminireng	11
kaarjan	11
angabeni	11
jambawan	11
ngrempayak	11
panjangneki	11
kadyage	11
mancorot	11
gurundaya	11
sesuwir	11
utamanggamu	11
mawijah	11
panas-panas	11
winotaken	11
magusis	11
wimanasara	11
sukasarana	11
binentur	11
nyabari	11
jagad-jagad	11
ingewan	11
aringong	11
bagekken	11
angipataken	11
kumandela	11
sareha	11
binonyo	11
ngereki	11
palajengi	11
pinulut	11
tempaling	11
aparsa	11
kaparwasa	11
gempura	11
umales	11
ayemipun	11
momonganira	11
dedukanira	11
rajamudha	11
umahas	11
candhinen	11
gendhingcaluring	11
tinumbasken	11
bebujungan	11
ngargasonya	11
moyag-mayig	11
tinapis	11
sesiliha	11
akadya	11
puruhitan	11
sugeh	11
minangkaa	11
amiwir	11
angenguwuh	11
apeluk	11
lagyeki	11
ngalimut	11
anglawung	11
welakas	11
tinempuhna	11
talendho	11
rupakencaka	11
patiningwang	11
panitihe	11
pupusan	11
wayahireki	11
laraningwang	11
trikancu	11
danangjaya	11
maewu	11
dhengku	11
linampu	11
awantah	11
lumuruga	11
kajadhi	11
sung-usung	11
dhahga	11
rinawatan	11
adeduka	11
pangiriting	11
tinutug	11
hermata	11
antia	11
kaparjaya	11
sumangkean	11
pambujunge	11
panalawe	11
tatrapana	11
pocotan	11
aprasapa	11
saoti	11
wusoni	11
kaprajayeng	11
kajugrugan	11
laksma	11
kinakudang	11
briyawan	11
beburoning	11
memipis	11
ngegaraken	11
mabonglot	11
kratonira	11
pituruh	11
pangiringnya	11
putrengwang	11
lelabetipun	11
kenthole	11
saundur	11
anguntapake	11
galuyur	11
nyethot	11
jayanira	11
angingketi	11
boyongen	11
nyelehken	11
sratine	11
theklek	11
sapurnane	11
langenswara	11
saluwang	11
krangeyan	11
ngasag	11
becici	11
sendhalan	11
ames	11
pangajapaning	11
darmapati	11
emplok	11
pandriya	11
cariyose	11
panembrameng	11
nf	11
nzi	11
pinge	11
dhastha	11
tumbasipun	11
yt	11
jiwaretna	11
wisalya	11
citrakusuma	11
empujangga	11
yudasara	11
lupiyane	11
anjogedi	11
nyinaokaken	11
bibi-bibi	11
majadipun	11
langkunganing	11
ngisen-iseni	11
garisi	11
parigeling	11
parang-parangan	11
ngegetaken	11
suluripun	11
kembenipun	11
mencos	11
boket	11
kakebyok	11
leremaken	11
udhek	11
combinatie	11
mumpluk	11
puspitadi	11
barikan	11
muluking	11
enceng	11
ngomandaka	11
ngreden	11
wilahanipun	11
peg	11
yeynw	11
gawakake	11
pasen	11
kakinten-kintena	11
dhesimeter	11
sarencangnya	11
kendhalinipun	11
prayoginira	11
pananduking	11
dukanireki	11
rayindra	11
anglimpe	11
jinenengan	11
lesuning	11
neles	11
jirihan	11
pamangsuling	11
angenyapuri	11
anggebugi	11
nglunas	11
sastrasuwignya	11
klumut	11
kameswara	11
gunadewa	11
nglewer	11
sandhanggarba	11
patenane	11
gandamayu	11
katandhinga	11
teraken	11
pepadhanira	11
pasarkliwon	11
pangandelipun	11
piyagah	11
dirjaatmaja	11
mounier	11
pangajawinipun	11
pemutanipun	11
mahapatra	11
sajengkaripun	11
wisana	11
brakumara	11
angregemeng	11
nisan	11
angrukteni	11
sujarha	11
uwisana	11
gopatana	11
juburipun	11
kapasangyogi	11
iranyakasipu	11
anenulup	11
arcana	11
mariyi	11
kawelingaken	11
nawamalini	11
anyemplung	11
kawiyungyung	11
pidosa	11
diradameta	11
berut	11
aseger	11
kapanuju	11
kamayanipun	11
kasudiranira	11
lohita	11
sudeya	11
sarwaga	11
kabahakan	11
katempahaken	11
windradi	11
reraosaning	11
aris-arisan	11
kentar-kentaring	11
dusana	11
aparakrama	11
panguman-umanipun	11
panungkulira	11
kaadhepaken	11
amemalad	11
nyuremaken	11
aseseban	11
bang-ebang	11
ngandongdhadhapan	11
ledhen	11
guru-bakal	11
pepandhen	11
durya	11
mrema	11
sesegaken	11
asamapta	11
anangsuli	11
kirithi	11
jajahwreka	11
ngupayakake	11
pager-pager	11
alum-aluming	11
direka	11
dhininginan	11
wadyabalaningsun	11
ginadhing	11
dinadah	11
dhendhabau	11
guwabarong	11
kawedalna	11
gluyuran	11
saparipolah	11
tampangipun	11
salolosipun	11
rerateng	11
pratitisipun	11
sumerepana	11
saicaling	11
apurna	11
dhatengnya	11
sumbaripun	11
nak-dherek	11
tatuku	11
srantosaken	11
adrengipun	11
mulatani	11
mariyan	11
mutahaken	11
gonas-ganes	11
lelidhah	11
lenggak-lenggak	11
nyamberi	11
culikeng	11
bedhore	11
tatuwuhan	11
sarengganing	11
panduganira	11
nengake	11
cucutipun	11
bebetahan	11
sudarta	11
sukarda	11
winudan	11
kruraswa	11
sukanti	11
ginupiteng	11
kasukcen	11
mlintir	11
peteng-peteng	11
longkanging	11
angampil-ampil	11
sujining	11
anawon	11
tetesaken	11
kaanjingaken	11
pembunuhan	11
anggon-anggoning	11
kantunan	11
welud	11
panyandhet	11
ngor	11
kecut-kecut	11
legon	11
kothok	11
penawar	11
ambancaraken	11
ngramakaken	11
ngokonipun	11
kloyongan	11
sarijah	11
samenten	11
sapirantine	11
bobol	11
pinecok	11
dipenek	11
abuhipun	11
laruting	11
gagarwati	11
jarku	11
pamethukan	11
dhuwel	11
anggelolo	11
tengah-tengahan	11
kalambrangan	11
ayang-ayanganipun	11
anongsongi	11
kuldinipun	11
teliking	11
tutuh-tinutuh	11
pakintunipun	11
anyedhak	11
anjiyat	11
khewanipun	11
ambandrek	11
pamakanan	11
cadhonge	11
keboku	11
angloropaken	11
anganam	11
gunatalikrama	11
tinampia	11
srah-srahan	11
pataman	11
apepayung	11
krungkep	11
andhangah	11
abosah-basih	11
pahargyaning	11
panggladhi	11
kapameraken	11
surakarsa	11
borehan	11
asisihan	11
lampahan-bagawan-senarodra-suwandi	11
warangkendra	11
andikanta	11
satriyeng	11
balenjani	11
gulasah	11
angkut	11
sabongkot	11
nabuha	11
rojeng	11
leluconipun	11
pandomaning	11
abet-abet	11
anjing-anjingan	11
saenteking	11
brahat	11
megengan	11
unyeng-unyeng	11
puspadipura	11
kekulunging	11
ambubarake	11
ampyaken	11
karadenayon	11
unjuk-unjuk	11
kawastara	11
munta	11
anggrah-anggrah	11
diopahi	11
kopat-kapita	11
jandhelaning	11
nglemesake	11
pangakumu	11
amemiringi	11
gegamanku	11
pralayeng	11
salusur	11
panyidranipun	11
ditebak	11
angkruk	11
klintunipun	11
wiyahen	11
payua	11
iyak	11
patagihan	11
ambaukapine	11
kebrangas	11
ndlidir	11
crapang	11
pepada	11
kuwatirake	11
omgang	11
karebahaken	11
dhampyak-dhampyak	11
nyingget	11
wadhuh-wadhuh	11
samberan	11
rujakan	11
ndulit	11
tokna	11
tatakraminipun	11
gindhala	11
inge	11
renggep	11
kyasa	11
ardya	11
marepat	11
andemek	11
kuswawirangrong	11
pinton	11
pethet	11
magoli	11
kresnadwipayana	11
turulare	11
diurutake	11
let-let	11
buthung	11
keting	11
terek	11
canggahing	11
kikiran	11
umojar	11
ayam-alas	11
ambeburua	11
neptuneki	11
sangating	11
amasanga	11
dlika	11
piluwang	11
ambebedhil	11
amagelaran	11
nataningrum	11
antawise	11
gembyakan	11
jarumampang	11
kaluk	11
pangangseging	11
gagap-gagapan	11
carukdhenggung	11
ketlangso	11
saendhasing	11
samendraning	11
prakosaning	11
bimakendra	11
kucingan	11
drayuwila	11
piwelinge	11
kepeped	11
tembungi	11
besilat	11
paekanira	11
garingaken	11
racuning	11
kaasrepaken	11
amariksaa	11
sosor	11
ngunjuka	11
kapipisa	11
lurup	11
murbei	11
kagepuk	11
tracakipun	11
ikire	11
sinukanan	11
ebyuk	11
amamongsa	11
paraba	11
mangruwat	11
rinatu-ratu	11
jembrana	11
noragi	11
ginraita	11
kacelakaken	11
surpanaka	11
sacengkal	11
gobed	11
ngekahaken	11
awetipun	11
nyanthelaken	11
tikuk	11
plintur	11
kenuripun	11
ngiringaning	11
mangkirig	11
amucicil	11
tontonaning	11
kuwunira	11
alunyu	11
klinteran	11
pundia	11
murjani	11
cekapi	11
pertempuran	11
ujana	11
ujel	11
tiarda	11
nyuluh	11
dilepasake	11
njelih	11
bibir	11
pisuguh	11
kleper	11
kasapisan	11
ngidungaken	11
walulanging	11
ngandikaken	11
paraupan	11
sinamektan	11
semang-semanging	11
pepengeting	11
kurbaning	11
nyakecani	11
rakitanipun	11
katampenana	11
nglegarang	11
narocos	11
gondamayi	11
kolek	11
jenthara	11
puwaraning	11
salem	11
kesokan	11
telas-telasanipun	11
amanaha	11
andhil-andhil	11
giliri	11
keparan	11
agentos-gentos	11
getuning	11
rempeyek	11
ataha	11
pajek	11
tarajang	11
ater-ateri	11
montrokendho	11
jotosan	11
genjike	11
padhukuhanipun	11
tetegan	11
dlewer	11
ngeneg-enegi	11
sembahku	11
betheke	11
kawewahaken	11
ewah-ewahipun	11
vier	11
filem	11
nyangetaken	11
legiun	11
garinging	11
alitanipun	11
ngapilaken	11
disuku	11
jas-jasan	11
rerangkenipun	11
larasaning	11
grengsengipun	11
sangkuk	11
diberi	11
cucup	11
angasah	11
gorohipun	11
ngebak-ebaki	11
sosokan	11
badhenan	11
ngikir	11
peresi	11
angganingwang	11
mangruruh	11
pararya	11
maganga	11
gawekake	11
galedhahi	11
ngrembagaken	11
akalku	11
dipanci	11
ambobol	11
jamsaren	11
sarimin	11
pategalane	11
pasiramaning	11
jambaleka	11
ungsumipun	11
mitambuh	11
koleksi-warsadiningrat-pmp	11
b-warsadiningrat-c	11
amalati	11
gnw	11
ytye	11
dipadhangi	11
martengsaren	11
cemeng-cemeng	11
magas	11
suwunna	11
agegentosan	11
melipun	11
leleti	11
teranga	11
dipadhani	11
taklimku	11
bondabaya	11
setanan	11
cedhaka	11
ngandha	11
jeruke	11
satangkeb	11
gelakan	11
dienggalake	11
diener	11
dikerekake	11
diojok-ojoki	11
digenahake	11
sawelasan	11
prongkalan	11
cecawangan	11
dhekik	11
dipejet	11
ikalan	11
jontrot	11
ditenun	11
dicuri	11
dalal	11
makelar	11
iyon	11
tipu	11
dermawan	11
nenambani	11
ditangkis	11
manet	11
ekar	11
fakih	11
ngosek	11
gadis	11
gambus	11
dirusuhi	11
disulihi	11
digaris	11
hijau	11
plembung	11
diore	11
geret-geret	11
kranthil	11
diuleg	11
pamamahe	11
kehormatan	11
talenan	11
induk	11
nglucu	11
kumampul	11
luk-lukan	11
njingkrung	11
prenthil	11
klothak	11
mbenggang	11
dibubuti	11
kadohen	11
lapang	11
crocosan	11
meleh-melehake	11
nyanyian	11
diudhal-udhal	11
dipadu	11
cedhal	11
saambaning	11
penyet	11
dijojoh	11
rambang	11
rendah	11
sesamberan	11
diduwa	11
dicuthiki	11
kesompok	11
disurung	11
tubuh	11
nlesep	11
disanjani	11
pertapa	11
dicablek	11
tembusan	11
ndhadhari	11
ditintingi	11
disodhokake	11
dituding	11
digrubyug	11
panggandheng	11
onggrongan	11
nuba	11
sayabara	11
kunde	11
boven	11
nglikasi	11
wantahing	11
mutawatire	11
dicawisi	11
tlening	11
satumang	11
jangkrike	11
anglalekake	11
ginjal-ginjal	11
sinarehake	11
tetinggalan	11
anggagang	11
paiting	11
bangawane	11
diisin-isin	11
surawean	11
kuwajibanmu	11
sejenis	11
umur-umuraning	11
daranipun	11
zk	11
mloto	11
manguk	11
papakan	11
kaimbu	11
letheh	11
kasendhekaken	11
garon	11
katanemana	11
nyilepaken	11
kendhalining	11
leb	11
bangkak	11
takeripun	11
wlira	11
kailes	11
kataksihaken	11
buntaring	11
pangekumipun	11
angglawat	11
pakehan	11
dikanthongi	11
wengkune	11
rengganging	11
kagutuk	11
mudhoni	11
angantheni	11
nyanthulani	11
kagugad	11
kelong	11
kamanden	11
anggegoreng	11
kaelet-eletan	11
kapandeng	11
dalancangipun	11
mangungak	11
samban	11
pagah	11
ideraken	11
inspektur	11
adi-luhung	11
lukis	11
panjenengan-dalem	11
ganthet	11
mandhege	11
pemes	11
adu-arep	11
jumambak	11
lacake	11
dicandra	11
kasawelas	11
sariswara	11
sriwidada	11
sekargadhung	11
lusin	11
nyuluki	11
darwane	11
sabdajati	11
sinindhenan	11
belong	11
joan	11
mukak	11
kecipuhan	11
disinaokake	11
nyengkolong	11
dondom-dondom	11
wredeni	11
pirasating	11
ngenemaken	11
saketon	11
rerayatan	11
ditularake	11
andhegipun	11
kaimpua	11
legani	11
karindhikaken	11
rajanari	11
dandosanipun	11
upsire	11
kendhanganing	11
guntingi	11
popoking	11
sanak-sadherekipun	11
sakebakipun	11
membeg-membeg	11
ilekaken	11
ateraken	11
saebleg	11
kroso	11
bebatangan	11
cundhukaken	11
ambedhedheg	11
sawung-sawung	11
sambelipun	11
kogoleki	11
pandungi	11
adhi-adhinipun	11
khaliphatullah	11
icipana	11
katamtokna	11
jalidin	11
sathithik-thithike	11
nyambadani	11
ngramyang	11
ebak	11
kajrihan	11
katulusan	11
ambrobos	11
pamatah	11
ngemum	11
mical	11
kapriksanan	11
kekejek	11
ngaptine	11
kekitrang	11
nyenyunggi	11
ngunekken	11
dayereka	11
jamamantri	11
mantunya	11
pratapi	11
obong-obong	11
makat	11
sinameni	11
mangseng	11
tedhasa	11
ingyang	11
sayageng	11
kaptining	11
thono	11
nyumektakaken	11
candraresmi	11
khawatir	11
mendhetaken	11
kadalemaken	11
sampura	11
bestan	11
kanthekaken	11
bermana	11
pariatmaja	11
sudalamong	11
asamir	11
pinijig	11
tagal	11
nusatara	11
tritising	11
serat-kyahi-gulang-yarya-reksa-pustaka-ms-a	11
bodheh	11
gabahan	11
amandraguna	11
lumpah	11
omongipun	11
ngabahan	11
pinadhangan	11
ngasmani	11
kauntalake	11
diwur-wurake	11
kalisoga	11
jagapura	11
ngumisi	11
sutadrana	11
nuwalaningsun	11
talakipun	11
sastradikara	11
kawate	11
kagebug	11
wisateng	11
ngrejekeni	11
mangandikakake	11
ngenul	11
songgabuwana	11
tilamupih	11
sepokal	11
amaosaken	11
angliyer	11
trunakembang	11
atmasaputra	11
wredhakrama	11
kumandhuring	11
sakaparenging	11
beidhen	11
blibar	11
rajuk	11
kemboja	11
undhuhan	11
tawonan	11
ngasabah	11
tutung	11
kd	11
wnt	11
diresikake	11
songkokan	11
mamah-mamah	11
waliulah	11
plelengan	11
secanama	11
sumaatmaja	11
potlod	11
mekungkung	11
alwi	11
igar	11
nerahken	11
ginondhol	11
perang-peranganipun	11
sidni	11
anglamat	11
kidange	11
pianjur	11
sarikat	11
ditempleki	11
matsekape	11
pondhemen	11
pangrencananing	11
rusdi	11
tresondha	11
todhi	11
suradiwati	11
angrangkung	11
gelgel	11
hindhia	11
greges	11
longa	11
abing	11
didhaku	11
abrag	11
ales	11
diblithuk	11
nyongkel	11
asten	11
perdulen	11
bayangkara	11
mbangeti	11
dibathik	11
punthukan	11
jembeg	11
blewah	11
cluwokan	11
boswesen	11
braok	11
diedang	11
jamala	11
njawani	11
jethung	11
jekek	11
jimbit	11
jinak	11
dhiwut-dhiwut	11
dhedhapuran	11
panyampah	11
nangise	11
kemplung-kemplung	11
gadhene	11
disisihake	11
larah-larah	11
kelarenen	11
kilah-kilah	11
garing-garing	11
asisten-residhen	11
nglayoni	11
mahabara	11
mantel	11
bebrayaning	11
mele-mele	11
nyengenges	11
mertinjo	11
mblithuk	11
pungseng	11
nyabrangake	11
cangklong	11
uluk-salam	11
pek-pekan	11
pangawon-awon	11
paseksi	11
puther	11
ngesahake	11
saprasakawan	11
preyalan	11
pruwa	11
praenan	11
randhan	11
rekah	11
rerusuhan	11
sabaenipun	11
asal-usuling	11
tengkek	11
diesokake	11
clekuthik	11
ceriyos	11
craek	11
crek	11
kaerehaken	11
tetularan	11
surtanah	11
cungkupipun	11
tasari	11
dakpikir	11
pendugi	11
kawatun	11
mriyogekaken	11
tisnane	11
kesiman	11
upete	11
kulukipun	11
prelokake	11
kekemu	11
awrataken	11
kre	11
wilahing	11
kertadiwirya	11
endhakaken	11
pacak-jangga	11
bregasipun	11
tumemenipun	11
kekulitan	11
pangeliking	11
men-men	11
melaju	11
sinajenan	11
kapracayanipun	11
paruwa	11
ste	11
angukir	11
nyuburaken	11
rericik	11
satagen	11
rembulanipun	11
pamethekipun	11
bandha-bandha	11
lenggok	11
galenganipun	11
jeg-jegan	11
mengagem	11
jebehan	11
usukipun	11
purpergadring	11
kridhabasa	11
sastrawijana	11
tetedhakanipun	11
citrasantana	11
napukaken	11
godhong-godhongan	11
lungayan	11
nyurtanah	11
pila	11
binatos	11
reksatani	11
kinayu	11
pangresulanipun	11
pawulangipun	11
anggudag	11
sakapalipun	11
sakoyan	11
durjaneng	11
ungkabana	11
ingangkat-angkat	11
sinanggarunggi	11
anjayengsatru	11
prangakik	11
alui	11
dufrance	11
wismalit	11
mukur	11
mss	11
lokane	11
ngingon-ingoni	11
arem-aremi	11
preban	11
punggawaningwang	11
kapracayeng	11
wurungena	11
wirangan	11
sinangkanan	11
nglempakken	11
pintuning	11
kanthongipun	11
wanarekta	11
sip	11
opledheng	11
diyasani	11
amragadi	11
barkahi	11
ngesi-esi	11
samyayu	11
kalumpuk	11
thethukulanipun	11
ngembul	11
sakepraboning	11
sales	11
debruni	11
sirtupeleli	11
bajone	11
kerigane	11
margagah	11
bacecer	11
bejanira	11
inggahe	11
awigih	11
mahyakna	11
susanti	11
temenggungan	11
anulup	11
jempona	11
kagentos	11
kathile	11
nakawati	11
bektiku	11
ngungkur	11
ranggane	11
kenakawati	11
lancingane	11
krak	11
anurunken	11
bebalunga	11
wonatara	11
angleladeni	11
sinanter	11
begala	11
cidranen	11
dhukuhi	11
saciptaning	11
belarak	11
apdi	11
ngulem-ulemi	11
mandam	11
tengahnya	11
kuci	11
ngargasalah	11
aenjing	11
panguthik	11
nyaimu	11
aroyom	11
sunatira	11
muadah	11
kinepel	11
wurukan	11
mustakik	11
pinalekah	11
sojare	11
sesaneng	11
samyandum	11
dinok	11
nyamikane	11
bangkaulu	11
undur-unduran	11
metyagni	11
percaturan	11
nylundupaken	11
dprd-diy	11
kensi	11
ford	11
ginembrang	11
ngapipir	11
ngathekul	11
sapraneman	11
asubuh	11
sregan	11
kulawiryane	11
angundur	11
rajiyah	11
ngantukken	11
mangalih	11
kadyapa	11
anglungsar	11
endracapa	11
prehe	11
kakondha	11
kajaragan	11
martapurane	11
wargu	11
yudamenggala	11
ginombyok	11
jinageng	11
wirasekar	11
pepantes	11
sumuripun	11
sudukana	11
tuwani	11
panamur	11
sumadyeng	11
beboyong	11
serena	11
sahatur	11
katureng	11
atangara	11
sindurejeki	11
jogipun	11
konangpasir	11
barungi	11
bacingahe	11
endhasa	11
kunarpanya	11
tempuhken	11
mangunrana	11
pabethekan	11
wanengjiwa	11
martawongsa	11
popori	11
tonar	11
pamarden	11
pringgalayane	11
katlangso	11
ruki	11
angrupak	11
garnat	11
martapureku	11
linairken	11
tanparaga	11
kudeki	11
sidajeng	11
gareji	11
wadananya	11
awon-awonan	11
mayorira	11
dragundur	11
mestudeya	11
sapangrehing	11
rinowang	11
kinaro	11
maputre	11
preri	11
mantarsekar	11
umarseng	11
goyang-goyang	11
pinojar	11
bondakalani	11
kalikuning	11
darapulu	11
jaleksana	11
dhatar	11
litnanipun	11
gajahwong	11
ngirabken	11
jayasimpangan	11
pedhese	11
panutut	11
karangri	11
sangajenge	11
alapura	11
paglen	11
nalasuta	11
dhapurnya	11
albertus	11
ludnan	11
baltasar	11
garundel	11
kekambile	11
tigawanu	11
ngebayani	11
rikes	11
nutra	11
benangipun	11
krestin	11
wangsaniti	11
setirman	11
gathitastha	11
sabatmu	11
tuas	11
wismanireku	11
tomboking	11
makmumi	11
ngeled	11
salempit	11
sakeda	11
wiridira	11
apengale	11
lagone	11
penutup	11
tunjangkara	11
sinenggreng	11
tarimengsun	11
kruwelut	11
nengayun	11
praptengarsa	11
kesamur	11
subeki	11
gegentenan	11
sirupan	11
paponan	11
lirap-lirap	11
getheke	11
lelempong	11
asela	11
jatigonjeng	11
megora	11
drekaki	11
balung-balunge	11
gerundelan	11
ngelumpruk	11
lereni	11
agandhang	11
nguyoh	11
gea	11
lecen	11
bebadhog	11
sedalune	11
bangunipun	11
ngeceran	11
jayadi	11
ketunjang	11
sriranta	11
kusnun	11
jinumbuh	11
begjaku	11
pirukuning	11
allahmu	11
mretal	11
imbuh-imbuh	11
anyumerepaken	11
sisihaken	11
sapikangsalipun	11
pameraken	11
ronira	11
gumre	11
ngangseg-angseg	11
cundakeng	11
jajali	11
baludhus	11
sulandara	11
kumbaning	11
jabalkab	11
medhangsurukan	11
barwar	11
murijalsamsu	11
malikus	11
naiman	11
katamtu	11
prastal	11
bardiyar	11
karubedan	11
sajawenipun	11
satengenipun	11
baludiran	11
tetirahe	11
criyosing	11
embahrawa	11
balandaripun	11
kakecu	11
gothangipun	11
sangsekreta	11
duhsasana	11
aryaka	11
dharmaputra	11
sajaron	11
prisatha	11
tatunggilan	11
susuhunaning	11
inggalipun	11
pambajenging	11
guhyaka	11
anyembuh	11
ula-ulanipun	11
anggaraparna	11
darbekku	11
writa	11
wibawasu	11
tetangi	11
